age,marital,education,balance,housing,loan,duration,campaign,pdays,previous,poutcome,deposit
44,married,secondary,274,yes,yes,409,1,-1,0,unknown,no
40,single,secondary,-109,yes,yes,170,1,-1,0,unknown,no
37,married,secondary,1,yes,no,608,1,-1,0,unknown,yes
33,single,secondary,-60,no,no,243,1,-1,0,unknown,no
35,married,secondary,89,yes,no,145,2,-1,0,unknown,no
58,divorced,secondary,-11,no,no,112,1,-1,0,unknown,no
39,married,primary,0,yes,no,262,2,-1,0,unknown,no
43,married,secondary,-509,yes,no,124,1,-1,0,unknown,no
39,married,primary,408,yes,no,53,1,-1,0,unknown,no
36,single,primary,58,yes,no,134,1,-1,0,unknown,no
57,single,secondary,1640,no,yes,204,4,-1,0,unknown,no
36,single,secondary,20,yes,no,186,1,-1,0,unknown,no
50,married,primary,71,yes,no,678,1,-1,0,unknown,no
55,married,secondary,52,yes,no,182,1,-1,0,unknown,no
44,married,tertiary,292,yes,no,162,1,-1,0,unknown,no
44,divorced,secondary,424,yes,no,27,1,-1,0,unknown,no
39,single,primary,109,yes,no,699,3,-1,0,unknown,no
46,married,unknown,1044,yes,no,43,1,-1,0,unknown,no
39,married,secondary,983,yes,no,97,1,-1,0,unknown,no
34,married,secondary,869,no,no,1677,1,-1,0,unknown,yes
40,married,primary,668,yes,no,283,2,-1,0,unknown,no
50,married,tertiary,964,yes,no,323,1,-1,0,unknown,no
31,single,secondary,301,yes,no,82,1,-1,0,unknown,no
37,single,secondary,140,yes,no,310,1,-1,0,unknown,no
39,single,secondary,1877,yes,no,185,1,-1,0,unknown,no
51,married,primary,1127,yes,no,47,1,-1,0,unknown,no
41,married,secondary,871,yes,no,145,1,-1,0,unknown,no
41,married,secondary,767,yes,yes,204,1,-1,0,unknown,no
43,married,secondary,0,no,no,187,1,-1,0,unknown,no
30,single,secondary,209,yes,no,30,2,-1,0,unknown,no
54,divorced,primary,0,no,no,472,1,-1,0,unknown,no
43,divorced,secondary,110,yes,yes,448,1,-1,0,unknown,no
59,divorced,tertiary,-76,yes,yes,264,1,-1,0,unknown,no
47,married,unknown,178,yes,no,169,1,-1,0,unknown,no
40,married,primary,-66,yes,no,288,1,-1,0,unknown,no
32,married,secondary,0,yes,no,176,2,-1,0,unknown,no
29,married,secondary,1,yes,no,215,1,-1,0,unknown,no
36,married,secondary,0,yes,no,337,1,-1,0,unknown,no
55,married,tertiary,5345,no,no,278,1,-1,0,unknown,no
30,divorced,secondary,-209,yes,no,188,2,-1,0,unknown,no
39,single,secondary,0,yes,no,174,2,-1,0,unknown,no
39,divorced,secondary,42,yes,no,226,2,-1,0,unknown,no
50,divorced,secondary,41,yes,no,190,1,-1,0,unknown,no
44,married,secondary,-99,yes,no,111,2,-1,0,unknown,no
37,single,secondary,17,yes,no,164,1,-1,0,unknown,no
46,married,primary,276,yes,yes,157,2,-1,0,unknown,no
32,single,unknown,-170,no,no,46,1,-1,0,unknown,no
37,single,tertiary,230,yes,yes,374,1,-1,0,unknown,no
29,married,secondary,9,yes,no,349,1,-1,0,unknown,no
41,married,secondary,946,yes,no,325,1,-1,0,unknown,no
45,married,primary,1297,yes,no,233,2,-1,0,unknown,no
57,divorced,secondary,-331,yes,no,531,1,-1,0,unknown,no
48,single,secondary,44,yes,no,153,1,-1,0,unknown,no
60,married,secondary,15,no,no,80,1,-1,0,unknown,no
26,single,secondary,712,yes,no,232,1,-1,0,unknown,no
58,married,secondary,5435,yes,no,118,1,-1,0,unknown,no
34,married,secondary,507,yes,no,190,1,-1,0,unknown,no
55,divorced,secondary,387,yes,no,918,1,-1,0,unknown,yes
41,married,primary,0,yes,yes,238,1,-1,0,unknown,no
50,divorced,secondary,1716,yes,no,82,1,-1,0,unknown,no
49,married,secondary,167,yes,yes,198,3,-1,0,unknown,no
44,married,unknown,40,no,yes,160,2,-1,0,unknown,no
44,married,primary,148,yes,no,211,1,-1,0,unknown,no
31,married,secondary,17,yes,yes,120,1,-1,0,unknown,no
34,single,tertiary,1011,yes,no,136,1,-1,0,unknown,no
46,single,unknown,1527,yes,no,269,1,-1,0,unknown,no
42,married,tertiary,744,no,no,157,1,-1,0,unknown,no
52,married,secondary,484,yes,no,128,1,-1,0,unknown,no
29,single,tertiary,0,yes,no,211,1,-1,0,unknown,no
53,married,primary,136,yes,no,267,2,-1,0,unknown,no
43,married,secondary,1335,yes,no,371,2,-1,0,unknown,no
38,married,secondary,517,yes,no,288,2,-1,0,unknown,no
46,married,tertiary,459,yes,no,221,1,-1,0,unknown,no
48,divorced,unknown,549,yes,no,427,1,-1,0,unknown,no
30,divorced,secondary,83,yes,yes,310,1,-1,0,unknown,no
44,married,primary,213,no,no,158,1,-1,0,unknown,no
31,married,primary,203,yes,no,604,3,-1,0,unknown,no
42,single,secondary,518,yes,no,198,1,-1,0,unknown,no
40,single,tertiary,3877,yes,no,145,1,-1,0,unknown,no
52,married,secondary,1236,yes,no,247,1,-1,0,unknown,no
45,divorced,secondary,756,yes,no,179,2,-1,0,unknown,no
48,married,secondary,157,yes,no,73,1,-1,0,unknown,no
45,married,primary,-66,yes,no,263,2,-1,0,unknown,no
34,married,unknown,245,yes,no,13,1,-1,0,unknown,no
34,married,primary,-144,yes,no,79,2,-1,0,unknown,no
46,married,secondary,71,yes,no,416,1,-1,0,unknown,no
49,divorced,secondary,505,yes,no,162,1,-1,0,unknown,no
50,married,primary,249,yes,no,129,1,-1,0,unknown,no
34,single,secondary,0,yes,no,150,1,-1,0,unknown,no
40,single,secondary,11,yes,no,43,1,-1,0,unknown,no
36,married,secondary,639,yes,no,191,1,-1,0,unknown,no
59,divorced,unknown,124,yes,no,26,1,-1,0,unknown,no
45,married,secondary,82,yes,no,250,1,-1,0,unknown,no
36,married,tertiary,107,yes,no,146,1,-1,0,unknown,no
56,married,secondary,473,yes,no,416,1,-1,0,unknown,no
42,divorced,secondary,372,yes,yes,121,2,-1,0,unknown,no
30,married,secondary,46,yes,no,114,2,-1,0,unknown,no
30,single,tertiary,34,yes,no,289,1,-1,0,unknown,no
47,married,unknown,935,yes,no,225,1,-1,0,unknown,no
33,married,secondary,-10,yes,no,123,1,-1,0,unknown,no
36,married,secondary,-106,yes,no,130,2,-1,0,unknown,no
39,divorced,primary,471,yes,no,161,2,-1,0,unknown,no
56,divorced,secondary,778,yes,no,149,2,-1,0,unknown,no
39,divorced,unknown,170,yes,no,268,2,-1,0,unknown,no
42,married,secondary,315,yes,no,259,2,-1,0,unknown,no
52,married,secondary,3165,no,no,26,1,-1,0,unknown,no
36,divorced,secondary,131,yes,no,153,1,-1,0,unknown,no
35,married,secondary,204,yes,no,424,2,-1,0,unknown,no
47,married,secondary,83,yes,no,179,2,-1,0,unknown,no
59,divorced,secondary,0,yes,yes,97,1,-1,0,unknown,no
57,married,primary,5431,yes,yes,383,1,-1,0,unknown,no
38,married,unknown,1759,yes,no,440,1,-1,0,unknown,no
46,married,secondary,-125,yes,no,23,1,-1,0,unknown,no
34,married,secondary,0,no,no,195,1,-1,0,unknown,no
28,single,secondary,5090,yes,no,1297,3,-1,0,unknown,yes
38,married,unknown,573,yes,no,87,1,-1,0,unknown,no
56,married,secondary,1602,yes,no,427,1,-1,0,unknown,no
41,single,primary,-137,yes,yes,189,1,-1,0,unknown,no
52,married,unknown,0,no,no,195,1,-1,0,unknown,no
54,married,secondary,193,no,no,179,1,-1,0,unknown,no
61,married,secondary,195,yes,yes,179,1,-1,0,unknown,no
53,married,secondary,288,no,no,69,1,-1,0,unknown,no
47,married,secondary,19,yes,no,105,2,-1,0,unknown,no
53,married,primary,25,yes,no,266,3,-1,0,unknown,no
46,married,secondary,216,yes,no,524,2,-1,0,unknown,no
39,divorced,primary,190,yes,yes,96,2,-1,0,unknown,no
56,divorced,secondary,99,yes,no,155,2,-1,0,unknown,no
55,divorced,primary,2298,yes,no,162,2,-1,0,unknown,no
44,married,tertiary,17,yes,no,352,2,-1,0,unknown,no
37,married,primary,0,yes,no,76,4,-1,0,unknown,no
35,married,primary,0,yes,no,154,2,-1,0,unknown,no
55,married,secondary,840,yes,no,310,2,-1,0,unknown,no
37,married,secondary,358,yes,no,390,3,-1,0,unknown,no
30,single,secondary,0,yes,no,369,1,-1,0,unknown,no
37,married,primary,-325,yes,yes,112,2,-1,0,unknown,no
36,single,secondary,-15,yes,no,341,3,-1,0,unknown,no
38,married,secondary,581,yes,no,79,1,-1,0,unknown,no
41,divorced,primary,4070,yes,no,140,2,-1,0,unknown,no
48,married,secondary,74,no,yes,315,1,-1,0,unknown,no
55,divorced,secondary,141,yes,no,262,2,-1,0,unknown,no
28,divorced,secondary,89,no,no,174,2,-1,0,unknown,no
54,married,secondary,0,yes,no,138,3,-1,0,unknown,no
30,married,secondary,450,no,no,526,2,-1,0,unknown,no
48,married,tertiary,310,no,no,135,1,-1,0,unknown,no
31,married,secondary,0,yes,no,36,5,-1,0,unknown,no
38,married,secondary,384,yes,no,1906,3,-1,0,unknown,no
37,married,secondary,395,yes,no,219,2,-1,0,unknown,no
37,single,unknown,-118,yes,no,147,2,-1,0,unknown,no
56,married,primary,5,yes,yes,407,2,-1,0,unknown,no
51,married,secondary,50,yes,yes,121,1,-1,0,unknown,no
39,married,secondary,285,yes,yes,209,1,-1,0,unknown,no
49,married,unknown,15,no,no,92,2,-1,0,unknown,no
51,married,primary,653,yes,yes,208,1,-1,0,unknown,no
43,married,secondary,918,yes,no,193,1,-1,0,unknown,no
32,married,secondary,243,yes,yes,144,1,-1,0,unknown,no
29,single,tertiary,405,yes,no,65,1,-1,0,unknown,no
48,divorced,tertiary,1328,yes,no,339,1,-1,0,unknown,no
55,married,primary,255,yes,no,285,1,-1,0,unknown,no
53,married,secondary,3397,yes,no,231,1,-1,0,unknown,no
47,married,unknown,2106,yes,no,168,1,-1,0,unknown,no
39,married,tertiary,2877,yes,no,278,1,-1,0,unknown,no
31,single,tertiary,60,yes,yes,389,1,-1,0,unknown,no
39,married,primary,2226,yes,no,158,1,-1,0,unknown,no
40,married,primary,2880,yes,no,145,2,-1,0,unknown,no
40,single,unknown,-5,yes,no,78,2,-1,0,unknown,no
48,married,secondary,147,no,no,142,3,-1,0,unknown,no
33,divorced,secondary,7,yes,yes,87,1,-1,0,unknown,no
40,married,secondary,109,yes,no,147,2,-1,0,unknown,no
59,married,primary,-119,yes,no,289,1,-1,0,unknown,no
30,married,secondary,484,yes,no,703,1,-1,0,unknown,yes
31,single,tertiary,1852,yes,no,170,3,-1,0,unknown,no
35,married,secondary,533,yes,no,802,1,-1,0,unknown,no
54,divorced,secondary,21,yes,no,381,2,-1,0,unknown,no
34,single,unknown,2434,yes,no,218,4,-1,0,unknown,no
32,married,secondary,90,yes,yes,57,2,-1,0,unknown,no
56,divorced,unknown,4246,yes,no,304,2,-1,0,unknown,no
32,single,tertiary,395,yes,no,241,3,-1,0,unknown,no
42,married,primary,15,yes,no,230,1,-1,0,unknown,no
33,married,tertiary,85,no,no,262,3,-1,0,unknown,no
52,married,tertiary,-184,yes,yes,392,2,-1,0,unknown,no
52,married,secondary,660,no,no,201,2,-1,0,unknown,no
52,divorced,primary,-183,yes,no,145,1,-1,0,unknown,no
30,divorced,secondary,1144,yes,no,252,1,-1,0,unknown,no
44,divorced,secondary,1,yes,no,235,4,-1,0,unknown,no
35,married,secondary,69,yes,yes,235,2,-1,0,unknown,no
55,single,secondary,220,yes,no,328,2,-1,0,unknown,no
33,married,primary,332,yes,no,116,2,-1,0,unknown,no
37,single,secondary,240,yes,no,246,1,-1,0,unknown,no
42,single,secondary,0,yes,no,293,1,-1,0,unknown,no
43,married,secondary,0,yes,no,37,2,-1,0,unknown,no
38,married,tertiary,898,yes,no,132,2,-1,0,unknown,no
37,married,secondary,123,yes,yes,530,2,-1,0,unknown,no
31,single,secondary,252,yes,no,175,3,-1,0,unknown,no
41,married,tertiary,65,yes,no,524,2,-1,0,unknown,no
41,married,secondary,-366,yes,yes,29,3,-1,0,unknown,no
29,single,secondary,209,yes,no,311,2,-1,0,unknown,no
38,single,secondary,221,yes,no,211,2,-1,0,unknown,no
44,divorced,tertiary,4,yes,no,312,3,-1,0,unknown,no
39,married,secondary,104,yes,no,412,1,-1,0,unknown,no
28,single,secondary,312,yes,no,392,1,-1,0,unknown,no
33,married,secondary,-349,yes,no,191,1,-1,0,unknown,no
41,married,unknown,4,no,no,284,2,-1,0,unknown,no
40,married,primary,-322,yes,yes,144,1,-1,0,unknown,no
29,married,secondary,-150,yes,no,328,1,-1,0,unknown,no
38,married,unknown,1349,yes,no,100,1,-1,0,unknown,no
32,married,tertiary,281,yes,no,226,1,-1,0,unknown,no
45,married,secondary,1259,yes,no,507,1,-1,0,unknown,no
33,single,secondary,101,yes,no,392,1,-1,0,unknown,no
34,married,secondary,848,yes,no,684,2,-1,0,unknown,no
41,married,unknown,89,yes,no,333,2,-1,0,unknown,no
41,married,secondary,140,yes,no,311,3,-1,0,unknown,no
35,single,secondary,148,yes,no,128,2,-1,0,unknown,no
40,single,secondary,200,yes,no,322,2,-1,0,unknown,no
60,married,primary,46,yes,no,202,4,-1,0,unknown,no
47,divorced,secondary,201,yes,no,92,2,-1,0,unknown,no
46,married,primary,530,yes,no,739,3,-1,0,unknown,no
31,single,secondary,0,yes,no,273,2,-1,0,unknown,no
49,married,secondary,1,yes,no,260,3,-1,0,unknown,no
29,married,secondary,43,yes,no,268,2,-1,0,unknown,no
31,single,tertiary,-173,yes,no,396,2,-1,0,unknown,no
38,married,tertiary,389,yes,no,262,1,-1,0,unknown,no
37,married,primary,215,yes,yes,308,3,-1,0,unknown,no
35,married,secondary,-131,yes,no,467,2,-1,0,unknown,no
31,single,secondary,783,yes,no,320,1,-1,0,unknown,no
41,married,secondary,0,yes,no,160,3,-1,0,unknown,no
46,married,unknown,80,yes,no,245,2,-1,0,unknown,no
40,divorced,secondary,105,yes,no,189,2,-1,0,unknown,no
29,married,secondary,182,yes,yes,477,1,-1,0,unknown,no
49,married,secondary,82,yes,no,310,1,-1,0,unknown,no
42,married,tertiary,0,yes,no,65,3,-1,0,unknown,no
54,married,secondary,510,yes,no,196,2,-1,0,unknown,no
40,single,tertiary,242,yes,no,221,2,-1,0,unknown,no
53,married,secondary,244,yes,yes,197,2,-1,0,unknown,no
49,married,tertiary,92,yes,no,221,2,-1,0,unknown,no
40,married,primary,0,yes,no,64,2,-1,0,unknown,no
29,single,secondary,948,yes,no,75,2,-1,0,unknown,no
36,married,primary,23,yes,no,400,2,-1,0,unknown,no
37,married,secondary,710,yes,no,378,3,-1,0,unknown,no
39,married,secondary,1205,yes,no,118,2,-1,0,unknown,no
36,married,secondary,368,yes,yes,1597,2,-1,0,unknown,yes
44,married,tertiary,1631,yes,no,346,2,-1,0,unknown,no
40,married,secondary,6,yes,no,60,3,-1,0,unknown,no
49,married,secondary,26,yes,no,276,2,-1,0,unknown,no
30,single,unknown,-48,yes,no,152,2,-1,0,unknown,no
57,married,tertiary,2142,yes,no,251,3,-1,0,unknown,no
24,single,secondary,77,yes,yes,390,2,-1,0,unknown,no
46,married,unknown,401,yes,no,306,2,-1,0,unknown,no
33,married,secondary,21,no,no,189,3,-1,0,unknown,no
43,divorced,secondary,0,yes,no,125,2,-1,0,unknown,no
43,single,secondary,-497,yes,no,234,2,-1,0,unknown,no
40,divorced,primary,369,no,no,79,2,-1,0,unknown,no
44,single,unknown,78,yes,no,13,6,-1,0,unknown,no
35,single,tertiary,226,yes,yes,283,3,-1,0,unknown,no
47,married,secondary,503,yes,no,109,2,-1,0,unknown,no
33,married,secondary,372,yes,no,132,2,-1,0,unknown,no
31,married,secondary,0,yes,yes,144,2,-1,0,unknown,no
40,divorced,secondary,0,yes,no,121,2,-1,0,unknown,no
36,married,tertiary,125,yes,no,95,3,-1,0,unknown,no
56,divorced,primary,4,yes,no,31,3,-1,0,unknown,no
40,single,unknown,419,yes,no,112,3,-1,0,unknown,no
41,divorced,secondary,322,yes,no,87,4,-1,0,unknown,no
53,married,secondary,303,yes,no,593,2,-1,0,unknown,no
39,married,secondary,607,yes,no,99,2,-1,0,unknown,no
44,divorced,secondary,579,yes,no,198,2,-1,0,unknown,no
38,married,secondary,3047,yes,no,285,2,-1,0,unknown,no
54,divorced,secondary,83,yes,no,190,3,-1,0,unknown,no
58,married,tertiary,68,yes,no,172,5,-1,0,unknown,no
52,married,primary,58,yes,no,213,3,-1,0,unknown,no
28,single,secondary,251,yes,no,178,2,-1,0,unknown,no
36,married,secondary,688,yes,no,174,2,-1,0,unknown,no
60,married,primary,364,yes,no,631,2,-1,0,unknown,no
42,divorced,secondary,55,yes,no,176,5,-1,0,unknown,no
42,married,secondary,101,yes,no,32,3,-1,0,unknown,no
44,married,tertiary,105,yes,no,1529,2,-1,0,unknown,no
51,divorced,primary,325,yes,no,254,2,-1,0,unknown,no
49,married,primary,198,yes,no,200,2,-1,0,unknown,no
47,married,unknown,209,yes,no,135,2,-1,0,unknown,no
37,married,secondary,183,yes,no,112,4,-1,0,unknown,no
34,married,tertiary,105,yes,no,314,3,-1,0,unknown,no
35,married,secondary,109,yes,no,597,3,-1,0,unknown,no
35,single,secondary,376,yes,yes,207,3,-1,0,unknown,no
40,married,primary,-7,yes,no,410,2,-1,0,unknown,no
55,married,secondary,0,no,no,160,3,-1,0,unknown,no
55,married,secondary,143,yes,no,42,3,-1,0,unknown,no
35,single,tertiary,550,yes,no,55,2,-1,0,unknown,no
57,married,primary,162,yes,no,155,2,-1,0,unknown,no
53,married,tertiary,115,yes,no,336,3,-1,0,unknown,no
41,married,primary,512,yes,no,233,2,-1,0,unknown,no
57,married,unknown,807,yes,no,211,2,-1,0,unknown,no
45,married,unknown,248,yes,no,88,5,-1,0,unknown,no
43,married,primary,1211,yes,no,208,3,-1,0,unknown,no
56,married,unknown,7,no,no,305,2,-1,0,unknown,no
31,married,tertiary,281,yes,no,206,2,-1,0,unknown,no
37,single,secondary,88,yes,no,128,2,-1,0,unknown,no
30,married,tertiary,32,yes,no,122,3,-1,0,unknown,no
30,single,secondary,115,yes,no,66,3,-1,0,unknown,no
54,married,secondary,254,yes,no,66,2,-1,0,unknown,no
36,married,tertiary,144,yes,no,164,2,-1,0,unknown,no
55,married,tertiary,383,no,no,343,3,-1,0,unknown,no
37,single,secondary,569,yes,yes,126,2,-1,0,unknown,no
38,married,secondary,0,yes,no,59,3,-1,0,unknown,no
48,married,secondary,3754,yes,no,249,3,-1,0,unknown,no
55,divorced,tertiary,6920,yes,no,406,3,-1,0,unknown,no
59,married,secondary,307,yes,yes,250,7,-1,0,unknown,no
37,married,secondary,-421,yes,no,183,5,-1,0,unknown,no
33,divorced,secondary,60,no,no,190,3,-1,0,unknown,no
44,married,primary,67,yes,no,220,2,-1,0,unknown,no
57,married,secondary,402,yes,no,153,3,-1,0,unknown,no
30,single,tertiary,800,no,no,95,2,-1,0,unknown,no
42,married,tertiary,239,yes,yes,191,3,-1,0,unknown,no
51,divorced,secondary,421,yes,no,216,2,-1,0,unknown,no
44,divorced,secondary,161,yes,no,89,2,-1,0,unknown,no
46,married,secondary,289,no,no,51,3,-1,0,unknown,no
29,single,secondary,110,yes,no,169,3,-1,0,unknown,no
39,married,primary,245,yes,no,148,3,-1,0,unknown,no
42,married,secondary,0,yes,no,132,3,-1,0,unknown,no
50,married,primary,156,yes,no,117,3,-1,0,unknown,no
42,single,secondary,0,yes,no,275,4,-1,0,unknown,no
39,married,secondary,20,yes,no,124,2,-1,0,unknown,no
55,single,tertiary,92,yes,no,118,3,-1,0,unknown,no
46,married,secondary,89,yes,no,479,2,-1,0,unknown,no
42,married,secondary,166,yes,no,285,3,-1,0,unknown,no
45,married,tertiary,103,yes,no,35,4,-1,0,unknown,no
43,married,primary,-454,yes,no,322,2,-1,0,unknown,no
42,married,secondary,445,yes,no,202,2,-1,0,unknown,no
30,married,secondary,4,no,no,172,8,-1,0,unknown,no
47,married,secondary,1001,yes,no,201,4,-1,0,unknown,no
51,divorced,secondary,-69,yes,no,216,3,-1,0,unknown,no
38,single,secondary,42,yes,no,195,2,-1,0,unknown,no
57,married,unknown,1617,yes,no,96,2,-1,0,unknown,no
42,divorced,tertiary,221,yes,no,720,2,-1,0,unknown,no
32,divorced,secondary,210,yes,yes,188,2,-1,0,unknown,no
46,married,tertiary,0,no,no,70,2,-1,0,unknown,no
29,single,tertiary,185,yes,no,141,3,-1,0,unknown,no
59,married,secondary,836,yes,no,106,1,-1,0,unknown,no
32,single,secondary,301,yes,no,395,2,-1,0,unknown,no
44,married,primary,503,yes,no,629,2,-1,0,unknown,no
40,married,primary,407,yes,no,502,1,-1,0,unknown,no
31,single,secondary,53,yes,no,446,1,-1,0,unknown,no
46,married,tertiary,2303,yes,no,241,1,-1,0,unknown,no
43,married,tertiary,144,yes,no,131,3,-1,0,unknown,no
34,married,secondary,205,yes,no,312,1,-1,0,unknown,no
39,married,tertiary,305,yes,no,275,6,-1,0,unknown,no
30,divorced,secondary,251,yes,yes,120,2,-1,0,unknown,no
56,married,secondary,0,yes,no,333,4,-1,0,unknown,no
29,married,secondary,8,no,no,113,1,-1,0,unknown,no
40,divorced,secondary,139,yes,no,91,1,-1,0,unknown,no
36,married,secondary,184,yes,no,128,3,-1,0,unknown,no
37,single,secondary,238,yes,no,200,2,-1,0,unknown,no
35,married,secondary,0,no,no,326,1,-1,0,unknown,no
35,married,primary,0,yes,no,292,1,-1,0,unknown,no
47,married,primary,222,yes,no,68,1,-1,0,unknown,no
31,married,secondary,414,yes,no,215,1,-1,0,unknown,no
56,single,primary,223,yes,no,97,1,-1,0,unknown,no
57,married,secondary,197,no,no,32,1,-1,0,unknown,no
36,married,secondary,-251,yes,no,162,1,-1,0,unknown,no
45,divorced,secondary,-139,yes,no,152,3,-1,0,unknown,no
47,married,unknown,733,yes,no,268,1,-1,0,unknown,no
29,single,tertiary,0,yes,no,104,2,-1,0,unknown,no
57,married,secondary,1,no,no,852,1,-1,0,unknown,no
45,married,primary,97,yes,no,923,3,-1,0,unknown,no
31,single,primary,435,yes,no,159,2,-1,0,unknown,no
31,divorced,tertiary,0,yes,no,953,3,-1,0,unknown,no
37,single,tertiary,147,no,no,416,2,-1,0,unknown,no
30,single,tertiary,3,yes,no,174,1,-1,0,unknown,no
58,divorced,secondary,1109,yes,yes,180,1,-1,0,unknown,no
33,married,secondary,404,yes,no,139,1,-1,0,unknown,no
39,married,primary,981,yes,no,294,1,-1,0,unknown,no
33,single,primary,95,yes,no,102,1,-1,0,unknown,no
34,married,secondary,302,yes,no,124,1,-1,0,unknown,no
36,divorced,secondary,-290,yes,yes,128,1,-1,0,unknown,no
37,single,secondary,259,yes,no,130,1,-1,0,unknown,no
35,married,secondary,527,yes,yes,143,1,-1,0,unknown,no
55,married,secondary,102,yes,no,74,1,-1,0,unknown,no
34,single,tertiary,872,yes,no,105,2,-1,0,unknown,no
40,divorced,tertiary,490,yes,no,477,2,-1,0,unknown,no
42,single,primary,19,yes,no,158,1,-1,0,unknown,no
37,married,secondary,16,yes,no,250,1,-1,0,unknown,no
42,married,tertiary,386,yes,no,168,1,-1,0,unknown,no
35,single,secondary,539,yes,no,520,1,-1,0,unknown,no
44,divorced,secondary,-329,yes,no,171,1,-1,0,unknown,no
30,single,secondary,-174,yes,no,113,1,-1,0,unknown,no
45,married,secondary,68,yes,no,254,1,-1,0,unknown,no
35,single,unknown,-532,yes,no,149,1,-1,0,unknown,no
36,divorced,secondary,0,yes,no,133,2,-1,0,unknown,no
49,married,secondary,64,yes,no,293,3,-1,0,unknown,no
31,single,secondary,1415,yes,no,485,1,-1,0,unknown,no
31,single,secondary,147,yes,no,374,1,-1,0,unknown,no
39,married,secondary,72,yes,no,425,6,-1,0,unknown,no
37,single,secondary,-196,yes,no,207,1,-1,0,unknown,no
33,married,primary,716,yes,no,83,3,-1,0,unknown,no
37,married,tertiary,0,yes,no,228,1,-1,0,unknown,no
42,married,secondary,-246,yes,no,149,1,-1,0,unknown,no
56,married,secondary,-203,yes,no,139,1,-1,0,unknown,no
37,single,secondary,245,yes,yes,732,2,-1,0,unknown,yes
